Date,SP500
24-Aug-2009,1025.569946
25-Aug-2009,1028
26-Aug-2009,1028.119995
27-Aug-2009,1030.97998
28-Aug-2009,1028.930054
31-Aug-2009,1020.619995
01-Sep-2009,998.039978
02-Sep-2009,994.75
03-Sep-2009,1003.23999
04-Sep-2009,1016.400024
08-Sep-2009,1025.390015
09-Sep-2009,1033.369995
10-Sep-2009,1044.140015
11-Sep-2009,1042.72998
14-Sep-2009,1049.339966
15-Sep-2009,1052.630005
16-Sep-2009,1068.76001
17-Sep-2009,1065.48999
18-Sep-2009,1068.300049
21-Sep-2009,1064.660034
22-Sep-2009,1071.660034
23-Sep-2009,1060.869995
24-Sep-2009,1050.780029
25-Sep-2009,1044.380005
28-Sep-2009,1062.97998
29-Sep-2009,1060.609985
30-Sep-2009,1057.079956
01-Oct-2009,1029.849976
02-Oct-2009,1025.209961
05-Oct-2009,1040.459961
06-Oct-2009,1054.719971
07-Oct-2009,1057.579956
08-Oct-2009,1065.47998
09-Oct-2009,1071.48999
12-Oct-2009,1076.189941
13-Oct-2009,1073.189941
14-Oct-2009,1092.02002
15-Oct-2009,1096.560059
16-Oct-2009,1087.680054
19-Oct-2009,1097.910034
20-Oct-2009,1091.060059
21-Oct-2009,1081.400024
22-Oct-2009,1092.910034
23-Oct-2009,1079.599976
26-Oct-2009,1066.949951
27-Oct-2009,1063.410034
28-Oct-2009,1042.630005
29-Oct-2009,1066.109985
30-Oct-2009,1036.189941
02-Nov-2009,1042.880005
03-Nov-2009,1045.410034
04-Nov-2009,1046.5
05-Nov-2009,1066.630005
06-Nov-2009,1069.300049
09-Nov-2009,1093.079956
10-Nov-2009,1093.01001
11-Nov-2009,1098.51001
12-Nov-2009,1087.23999
13-Nov-2009,1093.47998
16-Nov-2009,1109.300049
17-Nov-2009,1110.319946
18-Nov-2009,1109.800049
19-Nov-2009,1094.900024
20-Nov-2009,1091.380005
23-Nov-2009,1106.23999
24-Nov-2009,1105.650024
25-Nov-2009,1110.630005
27-Nov-2009,1091.48999
30-Nov-2009,1095.630005
01-Dec-2009,1108.859985
02-Dec-2009,1109.23999
03-Dec-2009,1099.920044
04-Dec-2009,1105.97998
07-Dec-2009,1103.25
08-Dec-2009,1091.939941
09-Dec-2009,1095.949951
10-Dec-2009,1102.349976
11-Dec-2009,1106.410034
14-Dec-2009,1114.109985
15-Dec-2009,1107.930054
16-Dec-2009,1109.180054
17-Dec-2009,1096.079956
18-Dec-2009,1102.469971
21-Dec-2009,1114.050049
22-Dec-2009,1118.02002
23-Dec-2009,1120.589966
24-Dec-2009,1126.47998
28-Dec-2009,1127.780029
29-Dec-2009,1126.199951
30-Dec-2009,1126.420044
31-Dec-2009,1115.099976
04-Jan-2010,1132.98999
05-Jan-2010,1136.52002
06-Jan-2010,1137.140015
07-Jan-2010,1141.689941
08-Jan-2010,1144.97998
11-Jan-2010,1146.97998
12-Jan-2010,1136.219971
13-Jan-2010,1145.680054
14-Jan-2010,1148.459961
15-Jan-2010,1136.030029
19-Jan-2010,1150.22998
20-Jan-2010,1138.040039
21-Jan-2010,1116.47998
22-Jan-2010,1091.76001
25-Jan-2010,1096.780029
26-Jan-2010,1092.170044
27-Jan-2010,1097.5
28-Jan-2010,1084.530029
29-Jan-2010,1073.869995
01-Feb-2010,1089.189941
02-Feb-2010,1103.319946
03-Feb-2010,1097.280029
04-Feb-2010,1063.109985
05-Feb-2010,1066.189941
08-Feb-2010,1056.73999
09-Feb-2010,1070.52002
10-Feb-2010,1068.130005
11-Feb-2010,1078.469971
12-Feb-2010,1075.51001
16-Feb-2010,1094.869995
17-Feb-2010,1099.51001
18-Feb-2010,1106.75
19-Feb-2010,1109.170044
22-Feb-2010,1108.01001
23-Feb-2010,1094.599976
24-Feb-2010,1105.23999
25-Feb-2010,1102.939941
26-Feb-2010,1104.48999
01-Mar-2010,1115.709961
02-Mar-2010,1118.310059
03-Mar-2010,1118.790039
04-Mar-2010,1122.969971
05-Mar-2010,1138.699951
08-Mar-2010,1138.5
09-Mar-2010,1140.449951
10-Mar-2010,1145.609985
11-Mar-2010,1150.23999
12-Mar-2010,1149.98999
15-Mar-2010,1150.51001
16-Mar-2010,1159.459961
17-Mar-2010,1166.209961
18-Mar-2010,1165.829956
19-Mar-2010,1159.900024
22-Mar-2010,1165.810059
23-Mar-2010,1174.170044
24-Mar-2010,1167.719971
25-Mar-2010,1165.72998
26-Mar-2010,1166.589966
29-Mar-2010,1173.219971
30-Mar-2010,1173.27002
31-Mar-2010,1169.430054
01-Apr-2010,1178.099976
05-Apr-2010,1187.439941
06-Apr-2010,1189.439941
07-Apr-2010,1182.449951
08-Apr-2010,1186.439941
09-Apr-2010,1194.369995
12-Apr-2010,1196.47998
13-Apr-2010,1197.300049
14-Apr-2010,1210.650024
15-Apr-2010,1211.670044
16-Apr-2010,1192.130005
19-Apr-2010,1197.52002
20-Apr-2010,1207.170044
21-Apr-2010,1205.939941
22-Apr-2010,1208.670044
23-Apr-2010,1217.280029
26-Apr-2010,1212.050049
27-Apr-2010,1183.709961
28-Apr-2010,1191.359985
29-Apr-2010,1206.780029
30-Apr-2010,1186.689941
03-May-2010,1202.26001
04-May-2010,1173.599976
05-May-2010,1165.869995
06-May-2010,1128.150024
07-May-2010,1110.880005
10-May-2010,1159.72998
11-May-2010,1155.790039
12-May-2010,1171.670044
13-May-2010,1157.439941
14-May-2010,1135.680054
17-May-2010,1136.939941
18-May-2010,1120.800049
19-May-2010,1115.050049
20-May-2010,1071.589966
21-May-2010,1087.689941
24-May-2010,1073.650024
25-May-2010,1074.030029
26-May-2010,1067.949951
27-May-2010,1103.060059
28-May-2010,1089.410034
01-Jun-2010,1070.709961
02-Jun-2010,1098.380005
03-Jun-2010,1102.829956
04-Jun-2010,1064.880005
07-Jun-2010,1050.469971
08-Jun-2010,1062
09-Jun-2010,1055.689941
10-Jun-2010,1086.839966
11-Jun-2010,1091.599976
14-Jun-2010,1089.630005
15-Jun-2010,1115.22998
16-Jun-2010,1114.609985
17-Jun-2010,1116.040039
18-Jun-2010,1117.51001
21-Jun-2010,1113.199951
22-Jun-2010,1095.310059
23-Jun-2010,1092.040039
24-Jun-2010,1073.689941
25-Jun-2010,1076.76001
28-Jun-2010,1074.569946
29-Jun-2010,1041.23999
30-Jun-2010,1030.709961
01-Jul-2010,1027.369995
02-Jul-2010,1022.580017
06-Jul-2010,1028.060059
07-Jul-2010,1060.27002
08-Jul-2010,1070.25
09-Jul-2010,1077.959961
12-Jul-2010,1078.75
13-Jul-2010,1095.339966
14-Jul-2010,1095.170044
15-Jul-2010,1096.47998
16-Jul-2010,1064.880005
19-Jul-2010,1071.25
20-Jul-2010,1083.47998
21-Jul-2010,1069.589966
22-Jul-2010,1093.670044
23-Jul-2010,1102.660034
26-Jul-2010,1115.01001
27-Jul-2010,1113.839966
28-Jul-2010,1106.130005
29-Jul-2010,1101.530029
30-Jul-2010,1101.599976
02-Aug-2010,1125.859985
03-Aug-2010,1120.459961
04-Aug-2010,1127.23999
05-Aug-2010,1125.810059
06-Aug-2010,1121.640015
09-Aug-2010,1127.790039
10-Aug-2010,1121.060059
11-Aug-2010,1089.469971
12-Aug-2010,1083.609985
13-Aug-2010,1079.25
16-Aug-2010,1079.380005
17-Aug-2010,1092.540039
18-Aug-2010,1094.160034
19-Aug-2010,1075.630005
20-Aug-2010,1071.689941
23-Aug-2010,1067.359985
24-Aug-2010,1051.869995
25-Aug-2010,1055.329956
26-Aug-2010,1047.219971
27-Aug-2010,1064.589966
30-Aug-2010,1048.920044
31-Aug-2010,1049.329956
01-Sep-2010,1080.290039
02-Sep-2010,1090.099976
03-Sep-2010,1104.51001
07-Sep-2010,1091.839966
08-Sep-2010,1098.869995
09-Sep-2010,1104.180054
10-Sep-2010,1109.550049
13-Sep-2010,1121.900024
14-Sep-2010,1121.099976
15-Sep-2010,1125.069946
16-Sep-2010,1124.660034
17-Sep-2010,1125.589966
20-Sep-2010,1142.709961
21-Sep-2010,1139.780029
22-Sep-2010,1134.280029
23-Sep-2010,1124.829956
24-Sep-2010,1148.670044
27-Sep-2010,1142.160034
28-Sep-2010,1147.699951
29-Sep-2010,1144.72998
30-Sep-2010,1141.199951
01-Oct-2010,1146.23999
04-Oct-2010,1137.030029
05-Oct-2010,1160.75
06-Oct-2010,1159.969971
07-Oct-2010,1158.060059
08-Oct-2010,1165.150024
11-Oct-2010,1165.319946
12-Oct-2010,1169.77002
13-Oct-2010,1178.099976
14-Oct-2010,1173.810059
15-Oct-2010,1176.189941
18-Oct-2010,1184.709961
19-Oct-2010,1165.900024
20-Oct-2010,1178.170044
21-Oct-2010,1180.26001
22-Oct-2010,1183.079956
25-Oct-2010,1185.619995
26-Oct-2010,1185.640015
27-Oct-2010,1182.449951
28-Oct-2010,1183.780029
29-Oct-2010,1183.26001
01-Nov-2010,1184.380005
02-Nov-2010,1193.569946
03-Nov-2010,1197.959961
04-Nov-2010,1221.060059
05-Nov-2010,1225.849976
08-Nov-2010,1223.25
09-Nov-2010,1213.400024
10-Nov-2010,1218.709961
11-Nov-2010,1213.540039
12-Nov-2010,1199.209961
15-Nov-2010,1197.75
16-Nov-2010,1178.339966
17-Nov-2010,1178.589966
18-Nov-2010,1196.689941
19-Nov-2010,1199.72998
22-Nov-2010,1197.839966
23-Nov-2010,1180.72998
24-Nov-2010,1198.349976
26-Nov-2010,1189.400024
29-Nov-2010,1187.76001
30-Nov-2010,1180.550049
01-Dec-2010,1206.069946
02-Dec-2010,1221.530029
03-Dec-2010,1224.709961
06-Dec-2010,1223.119995
07-Dec-2010,1223.75
08-Dec-2010,1228.280029
09-Dec-2010,1233
10-Dec-2010,1240.400024
13-Dec-2010,1240.459961
14-Dec-2010,1241.589966
15-Dec-2010,1235.22998
16-Dec-2010,1242.869995
17-Dec-2010,1243.910034
20-Dec-2010,1247.079956
21-Dec-2010,1254.599976
22-Dec-2010,1258.839966
23-Dec-2010,1256.77002
27-Dec-2010,1257.540039
28-Dec-2010,1258.51001
29-Dec-2010,1259.780029
30-Dec-2010,1257.880005
31-Dec-2010,1257.640015
